techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_from,link_to
TE21_TE20_interp_3_to_TE21_TE20_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_TE20_interp_3,TE21_TE20_interp_4
TE21_TE20_interp_4_to_TE21_TE20_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_TE20_interp_4,TE21_TE20_interp_5
TE21_TE20_interp_5_to_TE21_TE20_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_TE20_interp_5,TE21_TE20_interp_6
TE21_TE20_interp_6_to_TE21_TE20_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_TE20_interp_6,TE21_TE20_interp_7
TE21_TE20_interp_7_to_TE21_TE20_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_TE20_interp_7,TE21_TE20_interp_8
TE21_TE20_interp_8_to_TE21_TE20_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_TE20_interp_8,TE21_TE20_interp_9
TE21_TE20_interp_9_to_TE21_TE20_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_TE20_interp_9,TE21_TE20_interp_10
TE21_TE20_interp_10_to_TE20,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_TE20_interp_10,TE20
TE22_to_TE22_TE21_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22,TE22_TE21_interp_1
TE22_TE21_interp_1_to_TE22_TE21_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_1,TE22_TE21_interp_2
TE22_TE21_interp_2_to_TE22_TE21_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_2,TE22_TE21_interp_3
TE22_TE21_interp_3_to_TE22_TE21_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_3,TE22_TE21_interp_4
TE22_TE21_interp_4_to_TE22_TE21_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_4,TE22_TE21_interp_5
TE22_TE21_interp_5_to_TE22_TE21_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_5,TE22_TE21_interp_6
TE22_TE21_interp_6_to_TE22_TE21_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_6,TE22_TE21_interp_7
TE22_TE21_interp_7_to_TE22_TE21_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_7,TE22_TE21_interp_8
TE22_TE21_interp_8_to_TE22_TE21_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_8,TE22_TE21_interp_9
TE22_TE21_interp_9_to_TE22_TE21_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_9,TE22_TE21_interp_10
TE22_TE21_interp_10_to_TE21,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE22_TE21_interp_10,TE21
TE23_to_TE23_TE22_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23,TE23_TE22_interp_1
TE23_TE22_interp_1_to_TE23_TE22_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_1,TE23_TE22_interp_2
TE23_TE22_interp_2_to_TE23_TE22_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_2,TE23_TE22_interp_3
TE23_TE22_interp_3_to_TE23_TE22_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_3,TE23_TE22_interp_4
TE23_TE22_interp_4_to_TE23_TE22_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_4,TE23_TE22_interp_5
TE23_TE22_interp_5_to_TE23_TE22_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_5,TE23_TE22_interp_6
TE23_TE22_interp_6_to_TE23_TE22_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_6,TE23_TE22_interp_7
TE23_TE22_interp_7_to_TE23_TE22_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_7,TE23_TE22_interp_8
TE23_TE22_interp_8_to_TE23_TE22_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_8,TE23_TE22_interp_9
TE23_TE22_interp_9_to_TE23_TE22_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_9,TE23_TE22_interp_10
TE23_TE22_interp_10_to_TE22,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE23_TE22_interp_10,TE22
TE24_to_TE24_TE23_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24,TE24_TE23_interp_1
TE24_TE23_interp_1_to_TE24_TE23_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_1,TE24_TE23_interp_2
TE24_TE23_interp_2_to_TE24_TE23_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_2,TE24_TE23_interp_3
TE24_TE23_interp_3_to_TE24_TE23_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_3,TE24_TE23_interp_4
TE24_TE23_interp_4_to_TE24_TE23_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_4,TE24_TE23_interp_5
TE24_TE23_interp_5_to_TE24_TE23_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_5,TE24_TE23_interp_6
TE24_TE23_interp_6_to_TE24_TE23_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_6,TE24_TE23_interp_7
TE24_TE23_interp_7_to_TE24_TE23_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_7,TE24_TE23_interp_8
TE24_TE23_interp_8_to_TE24_TE23_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_8,TE24_TE23_interp_9
TE24_TE23_interp_9_to_TE24_TE23_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_9,TE24_TE23_interp_10
TE24_TE23_interp_10_to_TE23,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE24_TE23_interp_10,TE23
TE11_to_TE11_TE24_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11,TE11_TE24_interp_1
TE11_TE24_interp_1_to_TE11_TE24_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_1,TE11_TE24_interp_2
TE11_TE24_interp_2_to_TE11_TE24_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_2,TE11_TE24_interp_3
TE11_TE24_interp_3_to_TE11_TE24_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_3,TE11_TE24_interp_4
TE11_TE24_interp_4_to_TE11_TE24_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_4,TE11_TE24_interp_5
TE11_TE24_interp_5_to_TE11_TE24_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_5,TE11_TE24_interp_6
TE11_TE24_interp_6_to_TE11_TE24_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_6,TE11_TE24_interp_7
TE11_TE24_interp_7_to_TE11_TE24_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_7,TE11_TE24_interp_8
TE11_TE24_interp_8_to_TE11_TE24_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_8,TE11_TE24_interp_9
TE11_TE24_interp_9_to_TE11_TE24_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_9,TE11_TE24_interp_10
TE11_TE24_interp_10_to_TE24,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE11_TE24_interp_10,TE24
TE25_to_TE25_TE18_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25,TE25_TE18_interp_1
TE25_TE18_interp_1_to_TE25_TE18_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_1,TE25_TE18_interp_2
TE25_TE18_interp_2_to_TE25_TE18_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_2,TE25_TE18_interp_3
TE25_TE18_interp_3_to_TE25_TE18_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_3,TE25_TE18_interp_4
TE25_TE18_interp_4_to_TE25_TE18_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_4,TE25_TE18_interp_5
TE25_TE18_interp_5_to_TE25_TE18_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_5,TE25_TE18_interp_6
TE25_TE18_interp_6_to_TE25_TE18_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_6,TE25_TE18_interp_7
TE25_TE18_interp_7_to_TE25_TE18_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_7,TE25_TE18_interp_8
TE25_TE18_interp_8_to_TE25_TE18_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_8,TE25_TE18_interp_9
TE25_TE18_interp_9_to_TE25_TE18_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_9,TE25_TE18_interp_10
TE25_TE18_interp_10_to_TE18,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE25_TE18_interp_10,TE18
TE26_to_TE26_TE25_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26,TE26_TE25_interp_1
TE26_TE25_interp_1_to_TE26_TE25_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_1,TE26_TE25_interp_2
TE26_TE25_interp_2_to_TE26_TE25_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_2,TE26_TE25_interp_3
TE26_TE25_interp_3_to_TE26_TE25_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_3,TE26_TE25_interp_4
TE26_TE25_interp_4_to_TE26_TE25_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_4,TE26_TE25_interp_5
TE26_TE25_interp_5_to_TE26_TE25_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_5,TE26_TE25_interp_6
TE26_TE25_interp_6_to_TE26_TE25_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_6,TE26_TE25_interp_7
TE26_TE25_interp_7_to_TE26_TE25_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_7,TE26_TE25_interp_8
TE26_TE25_interp_8_to_TE26_TE25_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_8,TE26_TE25_interp_9
TE26_TE25_interp_9_to_TE26_TE25_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_9,TE26_TE25_interp_10
TE26_TE25_interp_10_to_TE25,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE26_TE25_interp_10,TE25
TE27_to_TE27_TE26_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27,TE27_TE26_interp_1
TE27_TE26_interp_1_to_TE27_TE26_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_1,TE27_TE26_interp_2
TE27_TE26_interp_2_to_TE27_TE26_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_2,TE27_TE26_interp_3
TE27_TE26_interp_3_to_TE27_TE26_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_3,TE27_TE26_interp_4
TE27_TE26_interp_4_to_TE27_TE26_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_4,TE27_TE26_interp_5
TE27_TE26_interp_5_to_TE27_TE26_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_5,TE27_TE26_interp_6
TE27_TE26_interp_6_to_TE27_TE26_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_6,TE27_TE26_interp_7
TE27_TE26_interp_7_to_TE27_TE26_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_7,TE27_TE26_interp_8
TE27_TE26_interp_8_to_TE27_TE26_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_8,TE27_TE26_interp_9
TE27_TE26_interp_9_to_TE27_TE26_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_9,TE27_TE26_interp_10
TE27_TE26_interp_10_to_TE26,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE27_TE26_interp_10,TE26
TE28_to_TE28_TE27_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28,TE28_TE27_interp_1
TE28_TE27_interp_1_to_TE28_TE27_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_1,TE28_TE27_interp_2
TE28_TE27_interp_2_to_TE28_TE27_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_2,TE28_TE27_interp_3
TE28_TE27_interp_3_to_TE28_TE27_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_3,TE28_TE27_interp_4
TE28_TE27_interp_4_to_TE28_TE27_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_4,TE28_TE27_interp_5
TE28_TE27_interp_5_to_TE28_TE27_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_5,TE28_TE27_interp_6
TE28_TE27_interp_6_to_TE28_TE27_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_6,TE28_TE27_interp_7
TE28_TE27_interp_7_to_TE28_TE27_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_7,TE28_TE27_interp_8
TE28_TE27_interp_8_to_TE28_TE27_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_8,TE28_TE27_interp_9
TE28_TE27_interp_9_to_TE28_TE27_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_9,TE28_TE27_interp_10
TE28_TE27_interp_10_to_TE27,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE28_TE27_interp_10,TE27
TE29_to_TE29_TE27_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29,TE29_TE27_interp_1
TE29_TE27_interp_1_to_TE29_TE27_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_1,TE29_TE27_interp_2
TE29_TE27_interp_2_to_TE29_TE27_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_2,TE29_TE27_interp_3
TE29_TE27_interp_3_to_TE29_TE27_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_3,TE29_TE27_interp_4
TE29_TE27_interp_4_to_TE29_TE27_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_4,TE29_TE27_interp_5
TE29_TE27_interp_5_to_TE29_TE27_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_5,TE29_TE27_interp_6
TE29_TE27_interp_6_to_TE29_TE27_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_6,TE29_TE27_interp_7
TE29_TE27_interp_7_to_TE29_TE27_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_7,TE29_TE27_interp_8
TE29_TE27_interp_8_to_TE29_TE27_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_8,TE29_TE27_interp_9
TE29_TE27_interp_9_to_TE29_TE27_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_9,TE29_TE27_interp_10
TE29_TE27_interp_10_to_TE27,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE29_TE27_interp_10,TE27
TE30_to_TE30_TE29_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30,TE30_TE29_interp_1
TE30_TE29_interp_1_to_TE30_TE29_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_1,TE30_TE29_interp_2
TE30_TE29_interp_2_to_TE30_TE29_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_2,TE30_TE29_interp_3
TE30_TE29_interp_3_to_TE30_TE29_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_3,TE30_TE29_interp_4
TE30_TE29_interp_4_to_TE30_TE29_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_4,TE30_TE29_interp_5
TE30_TE29_interp_5_to_TE30_TE29_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_5,TE30_TE29_interp_6
TE30_TE29_interp_6_to_TE30_TE29_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_6,TE30_TE29_interp_7
TE30_TE29_interp_7_to_TE30_TE29_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_7,TE30_TE29_interp_8
TE30_TE29_interp_8_to_TE30_TE29_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_8,TE30_TE29_interp_9
TE30_TE29_interp_9_to_TE30_TE29_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_9,TE30_TE29_interp_10
TE30_TE29_interp_10_to_TE29,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_TE29_interp_10,TE29
TE31_to_TE31_TE30_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31,TE31_TE30_interp_1
TE31_TE30_interp_1_to_TE31_TE30_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_1,TE31_TE30_interp_2
TE31_TE30_interp_2_to_TE31_TE30_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_2,TE31_TE30_interp_3
TE31_TE30_interp_3_to_TE31_TE30_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_3,TE31_TE30_interp_4
TE31_TE30_interp_4_to_TE31_TE30_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_4,TE31_TE30_interp_5
TE31_TE30_interp_5_to_TE31_TE30_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_5,TE31_TE30_interp_6
TE31_TE30_interp_6_to_TE31_TE30_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_6,TE31_TE30_interp_7
TE31_TE30_interp_7_to_TE31_TE30_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_7,TE31_TE30_interp_8
TE31_TE30_interp_8_to_TE31_TE30_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_8,TE31_TE30_interp_9
TE31_TE30_interp_9_to_TE31_TE30_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_9,TE31_TE30_interp_10
TE31_TE30_interp_10_to_TE30,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE31_TE30_interp_10,TE30
TE32_to_TE32_TE27_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32,TE32_TE27_interp_1
TE32_TE27_interp_1_to_TE32_TE27_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_1,TE32_TE27_interp_2
TE32_TE27_interp_2_to_TE32_TE27_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_2,TE32_TE27_interp_3
TE32_TE27_interp_3_to_TE32_TE27_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_3,TE32_TE27_interp_4
TE32_TE27_interp_4_to_TE32_TE27_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_4,TE32_TE27_interp_5
TE32_TE27_interp_5_to_TE32_TE27_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_5,TE32_TE27_interp_6
TE32_TE27_interp_6_to_TE32_TE27_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_6,TE32_TE27_interp_7
TE32_TE27_interp_7_to_TE32_TE27_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_7,TE32_TE27_interp_8
TE32_TE27_interp_8_to_TE32_TE27_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_8,TE32_TE27_interp_9
TE32_TE27_interp_9_to_TE32_TE27_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_9,TE32_TE27_interp_10
TE32_TE27_interp_10_to_TE27,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE32_TE27_interp_10,TE27
TE33_to_TE33_TE32_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE33,TE33_TE32_interp_1
TE33_TE32_interp_1_to_TE33_TE32_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE33_TE32_interp_1,TE33_TE32_interp_2
TE33_TE32_interp_2_to_TE33_TE32_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE33_TE32_interp_2,TE33_TE32_interp_3
